atleta_id,apelido,posicao_id,clube_id,entrou_em_campo,rodada_id,CA,DS,FC,FF,FD,FS,I,SG,A,G,DE,GS,V,PS,FT,PP,DP,CV,PC,GC,pontuacao
86388,Alê,4,327,True,12,,,2.0,,,1.0,,,,,,,,,,,,,,,-0.1
86391,Sander,2,290,True,12,,,1.0,,,4.0,,,,,,,,,,,,,,,1.7
86485,Keno,5,266,True,12,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,10.7
86686,Tchê Tchê,4,263,True,12,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,-0.8
86757,Everton,5,262,True,12,,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,9.9
86777,Danilo Barbosa,4,263,True,12,1.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,1.4
86799,Rodrigo Pinho,5,294,True,12,,,,1.0,,,,,,,,,,,1.0,,,,,,3.8
86841,Boschilia,4,294,True,12,,,,,,,,,,,,,,,,,,,,,0.0
87008,Léo Jardim,1,267,True,12,,,,,,,,1.0,,,3.0,,,,,,,,,,8.0
87009,Nathan,4,284,True,12,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,6.7
87098,Matheus Peixoto,5,290,True,12,,,4.0,,,3.0,,,,,,,,,,,,,,,0.3
87225,Pedro Henrique,3,293,True,12,,,5.0,1.0,,,,1.0,,,,,,,,,,,,,4.3
87228,Guilherme Arana,2,282,True,12,,,,1.0,,1.0,,,,,,,,,,,,,,,1.3
87258,Soteldo,5,277,True,12,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,6.7
87342,Kannemann,3,284,True,12,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,2.0
87402,Messias,3,277,True,12,,2.0,,,1.0,,,,,,,,,,,,,,,,3.6
87470,Thaciano,4,265,True,12,,,1.0,,,1.0,,,,,,,,,,,,,,,0.2
87552,Vitor Bueno,4,293,True,12,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,3.7
87603,Mateus Pasinato,1,327,False,12,1.0,,,,,,,,,,,,,,,,,,,,-1.0
87742,Neto Moura,4,283,True,12,,1.0,,,,,,,,,,,,,,,,,,,1.2
87863,Arrascaeta,4,262,True,12,,,2.0,,,2.0,1.0,,,,,,,,,,,,,,0.3
88033,Alan Empereur,3,1371,True,12,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,2.6
88037,Luís Castro,6,263,True,12,,,,,,,,,,,,,1.0,,,,,,,,6.82
88393,Ayrton Lucas,2,262,True,12,,4.0,,,,,,,,,,,,,,,,,,,4.8
88423,Aderlan,2,280,True,12,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,6.4
88597,Lucas Crispim,4,356,True,12,,,,,,,,,,,,,,,,,,,,,0.0
88857,Marcelino Moreno,4,294,True,12,,2.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,10.3
89226,Iago Maidana,3,327,True,12,,1.0,1.0,,,,,,,,,,,,,,,,,,0.9
89256,Gerson,4,262,True,12,,,1.0,,,5.0,,,2.0,,,,,,,,,,,,12.2
89273,João Pedro,2,284,True,12,,,,,,,,,1.0,,,,,,,,,,,,5.0
89275,William,2,283,True,12,,1.0,,,,3.0,,1.0,,,,,,,,,,,,,7.7
89493,Igor Rabello,3,282,True,12,,,,,,,,,,,,,,,,,,,,,0.0
89637,Thiago Maia,4,262,True,12,,,1.0,,,,,,,,,,,,,,,,,,-0.3
89840,Calleri,5,276,True,12,,,,,3.0,2.0,3.0,,,,,,,,,,,,,,4.3
89846,Cristaldo,4,284,True,12,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,10.9
89883,Dodi,4,277,True,12,,1.0,2.0,,,,,,,,,,,,,,,,,,0.6
89898,Róger Guedes,5,264,True,12,,,,1.0,,5.0,1.0,,,,,,,,,,,,,,3.2
90031,Mendoza,5,277,True,12,,,,2.0,,3.0,,,,1.0,,,,,,,,,,,11.1
90061,Bruno Pacheco,2,356,True,12,,,,1.0,,1.0,,,,,,,,,,,,,,,1.3
90285,Bruno Henrique,5,262,True,12,,1.0,,,,,,,,,,,,,,,,,,,1.2
90309,David,5,276,True,12,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,-0.3
90449,Rezende,4,265,True,12,,1.0,1.0,,,,,,,,,,,,,,,,,,0.9
90590,Mateus Claus,1,265,True,12,,,,,,,,,,,1.0,2.0,,,,,,,,,-1.0
90768,Fabrício Bruno,3,262,True,12,,2.0,,,,,,,,,,,,,,,,,,,2.4
91151,Everaldo,5,327,True,12,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,7.6
91190,PK,2,1371,True,12,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,1.9
91254,Carballo,4,284,True,12,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,4.4
91260,Lucas Perri,1,263,True,12,,,,,,,,1.0,,,5.0,,,,,,,,,,10.0
91473,Erick Pulgar,4,262,True,12,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,8.4
91573,Arboleda,3,276,True,12,,1.0,,,,1.0,,,,,,,,,,,,,,,1.7
91607,Rony,5,275,True,12,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,3.2
91664,Adryelson,3,263,True,12,,,,,,,,1.0,,,,,,,,,,,,,5.0
91689,Matheus Jussa,4,283,True,12,,,4.0,,,,,,,,,,,,,,,,,,-1.2
91706,Marlon,2,283,True,12,,3.0,,1.0,,,,1.0,,,,,,,,,,,,,9.4
91708,Nino,3,266,True,12,,,1.0,,,,,,,,,,,,,,,1.0,,,-3.3
91866,Zé Ivaldo,3,293,True,12,,4.0,,,,1.0,,1.0,,,,,,,,,,,,,10.3
91908,Pavón,5,282,True,12,,,2.0,1.0,,,,,,,,,,,,,,,,,0.2
91971,Wesley Carvalho,6,293,True,12,,,,,,,,,,,,,1.0,,,,,,,,8.16
92291,Bruno Viana,3,294,True,12,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.4
92708,Deyverson,5,1371,True,12,,,2.0,,,4.0,1.0,,,,,,,,,,,,,,1.3
92811,Bruno Rodrigues,5,283,True,12,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,3.5
93108,Mateus Vital,4,283,True,12,,1.0,,,,1.0,,,,,,,,,,,,,,,1.7
93478,Wanderson,5,285,True,12,,,,1.0,,,,,1.0,,,,,,,,,,,,5.8
93550,Benítez,4,327,True,12,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,3.7
93702,Gabriel Inocêncio,2,277,True,12,,3.0,1.0,,,,,,,,,,,,,,,,,,3.3
93716,Paulo Henrique,2,267,True,12,,,,,,,,1.0,,,,,,,,,,,,,5.0
93787,Andrey,4,294,True,12,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,-0.1
93790,Marlon Freitas,4,263,True,12,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,3.4
93791,Daniel,4,265,True,12,,,,,,,,,,,,,,,,,,,,,0.0
93797,Marcinho,2,327,True,12,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,4.2
93882,Cleiton,1,280,True,12,,,,,,,,1.0,,,,,,,,,,,,,5.0
94044,John Victor,1,285,True,12,,,,,,1.0,,,,,3.0,1.0,,,,,,,,,2.5
94067,Matheus Fernandes,4,280,True,12,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.4
94154,Maycon,4,264,True,12,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,3.0
94207,Guilherme,5,356,True,12,,,1.0,,,,,,,,,,,,,,,,,,-0.3
94509,Raphael Veiga,4,275,True,12,,,2.0,,1.0,3.0,,,,,,,,,1.0,1.0,,,,,1.1
94514,Oliveira,3,283,True,12,,1.0,,,,,,1.0,,,,,,,,,,,,,6.2
94583,Pedro,5,262,True,12,,,,1.0,,,,,,,,,,,,,,,,,0.8
94786,Jhegson Méndez,4,276,True,12,,,1.0,,,,,,,,,,,,,,,,,,-0.3
94845,Battaglia,4,282,True,12,,,,2.0,,1.0,,,,,,,,,,,,,,,2.1
94968,Juninho Capixaba,2,280,True,12,,2.0,,,,,,1.0,,,,,,,,,,,,,7.4
95556,Raniele,4,1371,True,12,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,3.5
95638,Marcelo Benevenuto,3,356,True,12,,,3.0,,,1.0,,,,,,,,,,,,,,,-0.4
95662,Lucas Kal,4,327,True,12,,1.0,2.0,,,,,,,,,,,,,,,,,,0.6
95799,Artur,5,275,True,12,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,4.1
96089,Machado,4,283,True,12,,4.0,1.0,,,1.0,,,,,,,,,,,,,,,5.0
96340,Lima,4,266,True,12,,,,,,2.0,,,,,,,,,,,,,,,1.0
96725,Saravia,2,282,True,12,,1.0,2.0,3.0,,1.0,,,,,,,,,,,,1.0,,,0.5
97145,Villasanti,4,284,True,12,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,10.9
97321,Alesson,5,290,True,12,,,,,,,2.0,,,,,,,,,,,,,,-0.2
97768,Reynaldo,3,283,True,12,,,2.0,,,,,1.0,,,,,,,,,,,,,4.4
97969,Marcos Vinícius,2,294,True,12,,1.0,,,,,,,,,,,,,,,,,,,1.2
98022,Erick,4,293,True,12,,5.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,9.0
98219,Alemão,5,285,True,12,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,9.9
98484,Kanu,3,265,True,12,,3.0,,1.0,,2.0,,,,,,,,,,,,,,,5.4
98605,Di Placido,2,263,True,12,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,5.2
98619,Kuscevic,3,294,True,12,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,,1.0
98909,Cuello,5,293,True,12,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.4
99213,Puma Rodríguez,2,267,True,12,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,9.1
99214,Rodrigo Fernández,4,277,True,12,,1.0,4.0,,,2.0,,,,1.0,,,,,,,,,,,9.0
99267,Pochettino,4,356,True,12,,2.0,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,10.9
99412,Morelli,4,290,True,12,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.4
99815,Arias,4,266,True,12,,2.0,1.0,,,3.0,,,,,,,,,,,,,,,3.6
99818,Paulinho,5,282,True,12,,2.0,4.0,,,,,,,,,,,,,,,,,,1.2
100079,Zaracho,4,282,True,13,,,2.0,,,,,,,1.0,,,,,,,,,,,7.4
100084,Igor Gomes,4,282,True,13,,2.0,,,,1.0,,,,,,,,,,,,,,,2.9
100652,Yuri Alberto,5,264,True,13,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0
100848,Luan Cândido,2,280,True,13,,,1.0,,,,,1.0,,,,,,,,,,,,,4.7
100969,Ronald Lopes,4,1371,True,13,,,,,,,,,,,,,,,,,,,,,0.0
101002,Júnior Santos,5,263,True,13,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,2.9
101254,Alef Manga,5,294,True,13,,,,,,2.0,,,,1.0,,,,,,,,,,,9.0
101290,Ferreira,5,284,True,13,,,,,,,1.0,,1.0,,,,,,,,,,,,4.9
101314,Ademir,5,265,True,13,,2.0,1.0,,,4.0,,,,,,,,,,,,,,,4.1
101319,Guga,2,266,True,13,,,,,,,,,,,,,,,,,,,,,0.0
101579,Robson Bambu,3,267,True,13,1.0,,,,,,,,,,,,,,,,,,,,-1.0
101594,Hugo Moura,4,293,True,13,,4.0,1.0,,,,,,,,,,,,,,,,,,4.5
101684,Philippe Costa,5,290,True,13,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.2
101715,Alerrandro,5,280,True,13,,,1.0,,,,,,,,,,,,,,,,,,-0.3
101725,Matheusinho,4,290,True,13,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2.5
101995,Brítez,3,356,True,13,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,3.8
102253,Lucas Halter,3,290,True,13,,2.0,,,,1.0,,,,,,,,,,,,,,,2.9
102561,Mastriani,5,327,True,13,,,,2.0,,,1.0,,,2.0,,,,,,,,,,,17.5
102878,Terans,4,293,True,13,,,,,,,,,,,,,,,,,,,,,0.0
102911,Zé Ricardo,4,290,True,13,1.0,4.0,4.0,,,4.0,,,,,,,,,,,,,,,4.6
102928,Canobbio,5,293,True,13,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,2.3
103295,Eric Ramires,4,280,True,13,,,,,,,,,1.0,,,,,,,,,,,,5.0
103347,Matheus Alexandre,2,1371,True,13,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,5.2
103388,Emmanuel Martínez,4,327,True,13,,4.0,,2.0,,7.0,,,,,,,,,,,,,,,9.9
103575,Caetano,3,264,True,13,,,,,,,,,,,,,,,,,,,,,0.0
103582,Lúcio Flávio,6,263,True,13,,,,,,,,,,,,,1.0,,,,,,,,9.73
103645,Marcos Paulo,5,276,True,13,,2.0,,,,,,,,,,,,,,,,,,,2.4
103695,Jadsom Silva,4,280,True,13,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,1.9
103767,Gabriel Menino,4,275,True,13,,,2.0,,,2.0,,,,1.0,,,,,,,,,,,8.4
104153,Ruan,4,264,True,13,,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,6.3
104257,João Lucas,2,277,True,13,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,3.1
104502,Christian,4,293,True,13,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,1.5
104580,Sandry,4,277,True,13,,1.0,,,,,,,,,,,,,,,,,,,1.2
104640,Matheus Bianqui,4,294,True,13,1.0,4.0,3.0,,,2.0,,,,,,,,,,,,,,,3.9
104754,Juan Vojvoda,6,356,True,13,,,,,,,,,,,,,,,,,,,,,2.27
104783,Acevedo,4,265,True,13,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,1.2
105049,Luis Henrique,5,263,True,13,,1.0,,,,,,,,1.0,,,,,,,,,,,9.2
105175,Khellven,2,293,True,13,,,,,,,1.0,,,,,,,,,,,,,,-0.1
105531,Matheus Bidu,2,264,True,13,,1.0,,,,1.0,,,,,,,,,,,,,,,1.7
105547,Rikelme,5,1371,True,13,,3.0,1.0,,,,,,,1.0,,,,,,,,,,,11.3
105568,Lucero,5,356,True,13,,,1.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,3.9
105584,Lucas Piton,2,267,True,13,1.0,2.0,,,,,,,,,,,,,,,,,,,1.4
105585,Roni,4,264,True,13,,2.0,2.0,,,,,,,,,,,,,,,,,,1.8
105647,Maurício,4,285,True,13,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,2.1
105811,Wesley,5,283,True,13,,2.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,5.7
105845,Matheus Araújo,4,264,True,13,,,2.0,,,3.0,,,,,,,,,,,,,,,0.9
105902,Zé Gabriel,4,267,True,13,,3.0,,1.0,,,,,,,,,,,,,,,,,4.4
105909,Vinicius Mingotti,5,265,True,13,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,4.5
105911,Rômulo,4,285,True,13,,1.0,,,,,,,,,,,,,,,,,,,1.2
105914,Cadu Silva,2,277,True,13,,,,,,,,,,,,,,,,,,,,,0.0
106002,Johnny,4,285,True,13,1.0,,,1.0,,,,,,,,,,,,,,,,,-0.2
106201,Figueiredo,4,267,True,13,,,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,2.8
106323,Caio Alexandre,4,356,True,13,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,0.2
106434,Eduardo Santos,3,280,True,13,1.0,1.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,5.6
106704,Carlos Alberto,5,263,True,13,,,,,,1.0,,,,1.0,,,,,,,,,,,8.5
106822,Rodrigo Nestor,4,276,True,13,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,3.1
106829,Patryck,2,276,True,13,1.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,7.7
106831,Juan,5,276,True,13,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,4.1
106835,Luan Patrick,3,280,True,13,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,6.1
107052,Stênio,5,283,True,13,,,2.0,1.0,,,,,,,,,,,,,,,,,0.2
107111,Richard Ríos,4,275,True,13,,,,,,2.0,,,,,,,,,,,,,,,1.0
107183,Léo Linck,1,293,True,13,,,,,,,,,,,2.0,2.0,,,,,1.0,,,,7.0
107225,Gustavo Garcia,2,275,True,13,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,-2.7
107236,Vanderlan,2,275,True,13,,1.0,,,,,1.0,,,,,,,,,,,,,,1.1
107375,Dodô,4,290,True,13,,2.0,,,,,,,,1.0,,,,,,,,,,,10.4
107416,Luan Dias,4,277,True,13,,2.0,,,,1.0,,,,,,,,,,,,,,,2.9
107796,Diego Rosa,4,265,True,13,,1.0,,,,,,,,,,,,,,,,,,,1.2
108133,Isidro Pitta,5,1371,True,13,,,,1.0,,,,,,,,,,,,,,,,,0.8
109461,Calebe,4,356,True,13,,,,,,4.0,,,,,,,,,,,,,,,2.0
109497,Marcos Leonardo,5,277,True,13,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.6
109563,Joaquim,3,277,True,13,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,2.1
109573,Martinelli,4,266,True,13,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,2.6
109668,Hugo,2,263,True,13,,4.0,3.0,,,,,1.0,,,,,,,,,,,,,8.9
110021,Jhoanner Chávez,2,265,True,13,,,,,,,,,,,,,,,,,,,,,0.0
110055,Matías Segovia,4,263,True,13,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,0.7
110506,Abel Ferreira,6,275,True,13,,,,,,,,,,,,,,,,,,,,,4.63
110607,Gabriel Pirani,4,266,True,13,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.4
110759,John Kennedy,5,266,True,13,,,1.0,,,,,,,,,,,,,,,,,,-0.3
110776,Orellano,4,267,True,13,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,2.1
110818,Renato Paiva,6,265,True,13,,,,,,,,,,,,,,,,,,,,,3.38
110909,Guilherme Lopes,2,280,True,13,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,8.3
110962,Kayque,4,263,True,13,,,,,,,,,1.0,,,,,,,,,,,,5.0
111309,Gustavo Martins,3,284,True,13,,2.0,,,,,2.0,,,1.0,,,,,,,,,,,10.2
111333,Sorriso,5,280,True,13,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,1.3
111408,Felipe Augusto,5,264,True,13,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,0.1
111578,António Oliveira,6,1371,True,13,,,,,,,,,,,,,1.0,,,,,,,,9.05
111652,Rodrigo Varanda,5,327,True,13,,,1.0,1.0,,,,,,,,,,,,,,,,,0.5
111690,Matheus Cunha,1,262,True,13,,,,,,,,1.0,,,5.0,,,,,,1.0,,,,17.0
111760,Fabinho,4,275,True,13,,,1.0,,,1.0,,,,,,,,,,,,,,,0.2
111769,Marlon Gomes,4,267,True,13,,5.0,1.0,,,2.0,,,,,,,,,,,,,,,6.7
111829,Kayky,5,265,True,13,,1.0,2.0,2.0,,2.0,,,,1.0,,,,,,,,,,,11.2
111839,Felipe Andrade,3,266,True,13,,,,,,,,,,,,,,,,,,,,,0.0
111891,Guilherme Biro,4,264,True,13,,3.0,,,1.0,2.0,,,,,,,,,,,,,,,5.8
111996,Julián Palacios,4,290,True,13,1.0,,1.0,,1.0,3.0,,,,,,,,,,,,,,,1.4
112140,Bitello,4,284,True,13,,1.0,1.0,1.0,,6.0,1.0,,,,,,,,,,,,,,4.6
112370,Emerson Ramon,5,1371,True,13,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,2.2
112616,Gabriel Grando,1,284,True,13,,,,,,,,,,,3.0,1.0,,,,,,,,,2.0
112913,Capasso,3,267,True,13,,1.0,1.0,,,,,,,,,,,,,,,,,,0.9
113157,Nathan Mendes,2,276,True,13,,,,,,,,1.0,,,,,,,,,,,,,5.0
113359,Pablo Maia,4,276,True,13,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,4.1
113384,Diogo Batista,2,294,True,13,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.1
114802,Vitor Roque,5,293,True,13,1.0,2.0,3.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,12.7
115239,Wesley,2,262,True,13,,,,,,2.0,,1.0,,,,,,,,,,,,,6.0
115246,Naves,3,275,True,13,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,3.1
115248,Jhon Jhon,4,275,True,13,,4.0,,,,2.0,1.0,,,,,,,,,,,,,,5.7
115915,Lelê,5,266,True,13,,,,,,1.0,,,,,,,,,,,,,,,0.5
115959,Endrick,5,275,True,13,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,9.7
115986,Denilson,4,1371,True,13,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,10.4
116034,Victor Hugo,4,262,True,13,,,,,,,,,,,,,,,,,,,,,0.0
116065,Cuiabano,2,284,True,13,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,0.8
116447,Hércules,4,356,True,13,,,,1.0,,,,,,,,,,,,,,,,,0.8
116461,Jamerson,2,294,True,13,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.4
117314,Thiago Borbas,5,280,True,13,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,4.1
117711,Pedro Caixinha,6,280,True,13,,,,,,,,,,,,,1.0,,,,,,,,8.85
117909,Wesley,5,264,True,13,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,2.1
118563,Rodriguinho,4,276,True,13,,3.0,5.0,,,1.0,,,,,,,,,,,,,,,2.6
118701,Kevyson,2,277,True,13,,2.0,1.0,,,,,,,,,,,,,,,,,,2.1
118708,Eguinaldo,5,267,True,13,,,,,,,,,,,,,,,,,,,,,0.0
118844,Kaio César,5,294,True,13,,1.0,2.0,,,3.0,1.0,,,,,,,,,,,,,,2.0
121184,Erick Marcus,5,267,True,13,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,1.9
121779,Vitão,3,1371,False,13,,,,,,,,,,,,,,,,,,,,,0.0
121821,Murillo,3,264,True,13,,2.0,,,,,,,,,,,,,,,,,,,2.4
122293,Thiago Dombroski,3,294,True,13,1.0,,2.0,,,,,,,,,,,,,,,,,,-1.6
122300,Ryan,2,265,True,13,,2.0,3.0,,,,,,,,,,,,,,,,,,1.5
122394,Gustavinho,4,280,True,13,,,,,,1.0,,,,,,,,,,,,,,,0.5
122420,Lucca,5,285,True,13,,1.0,,,2.0,,,,,,,,,,,,,,,,3.6
122486,Rayan,5,267,True,13,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.1
122991,Breno,4,327,True,13,,,,1.0,,,,,,,,,,,,,,,,,0.8
123360,Cauly,4,265,True,13,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.9
123713,Luis Guilherme,4,275,True,13,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,0.6
123907,Pepa,6,283,True,13,,,,,,,,,,,,,,,,,,,,,5.03
124340,Allyson,3,1371,True,13,,,,,,,,1.0,,,,,,,,,,,,,5.0
125081,Armando Evangelista,6,290,True,13,,,,,,,,,,,,,,,,,,,,,4.35
125468,William Batista,6,267,True,13,,,,,,,,,,,,,,,,,,,,,2.73
125470,Thiago Kosloski,6,294,True,13,,,,,,,,,,,,,1.0,,,,,,,,5.95
125487,Gabriel Moscardo,4,264,True,13,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,1.7
37281,Mano Menezes,6,285,True,13,,,,,,,,,,,,,,,,,,,,,4.96
37656,Fábio,1,266,True,13,,,,,,,,,,,3.0,1.0,,,,,,,,,2.0
37865,Bruno Mezenga,5,277,True,13,,,2.0,,,,,,,,,,,,,,,,,,-0.6
38144,Rafinha,2,276,True,13,,4.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,10.5
38394,Thiago Heleno,3,293,True,13,,2.0,,,,1.0,,,,,,,,,,,,,,,2.9
38402,Marcelo,2,266,True,13,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,4.6
38545,Felipe Melo,4,266,True,13,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,-0.8
38750,Filipe Luís,2,262,True,13,,,,1.0,,,,1.0,,,,,,,,,,,,,5.8
38877,Mariano,2,282,True,13,,2.0,,,,,,,,,,,,,,,,,,,2.4
39148,Hulk,5,282,True,13,,1.0,3.0,,2.0,6.0,,,,1.0,,,,,,,,1.0,,,10.7
39850,Vagner Mancini,6,327,True,13,,,,,,,,,,,,,,,,,,,,,5.5
40990,Dorival Júnior,6,276,True,13,,,,,,,,,,,,,1.0,,,,,,,,8.45
41327,Vanderlei Luxemburgo,6,264,True,13,,,,,,,,,,,,,,,,,,,,,3.45
41929,Renato Gaúcho,6,284,True,13,,,,,,,,,,,,,1.0,,,,,,,,5.81
42234,Cássio,1,264,True,13,,,,,,,,,,,4.0,1.0,,,,,,,,,3.0
42500,Fagner,2,264,True,13,1.0,3.0,1.0,,,4.0,,,,,,,,,,,,,,,4.3
43618,Luiz Felipe Scolari,6,282,True,13,,,,,,,,,,,,,,,,,,,,,3.9
50347,Alan Kardec,5,282,True,13,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,-1.1
50856,Henrique,3,294,True,13,,,,,,,,,,,,,,,,,,,,,0.0
51042,Apodi,2,290,True,13,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,2.6
51413,Walter,1,1371,True,13,,,,,,,,1.0,,,2.0,,,,,,,,,,7.0
51772,Everton Ribeiro,4,262,True,13,,,,,,,,,,,,,,,,,,,,,0.0
52827,David Luiz,3,262,True,13,,1.0,,,,,,1.0,,,,,,,,,,,,,6.2
60793,Alex Teixeira,4,267,True,13,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,3.3
60825,Felipe Azevedo,5,327,True,13,,,1.0,2.0,,,,,,,,,,,,,,,,,1.3
61106,Cicinho,2,265,True,13,1.0,3.0,4.0,,,1.0,,,,,,,,,,,,,,,1.9
63289,Edenílson,4,282,True,13,,1.0,4.0,,,1.0,,,,,,,,,,,,,,,0.5
68685,Alan Patrick,4,285,True,13,1.0,,,,,,,,,,,,,,,,,,,,-1.0
68708,Eduardo,4,263,True,13,,,,,1.0,3.0,,,,,,,,,,,,,,,2.7
68895,Wellington Silva,5,1371,True,13,,2.0,,,,,,,,,,,,,,,,,,,2.4
68923,Gil,3,264,True,13,,1.0,,,,,,,,,,,,,,,,,,,1.2
68928,Rafael,1,276,True,13,,,,,,,,1.0,,,2.0,,,,,,,,,,7.0
68940,Rafael Cabral,1,283,True,13,,,,,,,,1.0,,,3.0,,,,,,,,,,8.0
68942,Luciano Castán,3,283,True,13,,1.0,,,,,,1.0,,,,,,,,,,,,,6.2
69022,Marcelo Cirino,5,293,True,13,,,,,,,,,,,,,,,,,,,,,0.0
69102,Vargas,5,282,True,13,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0
69318,Luis Suárez,5,284,True,13,,,,,1.0,4.0,1.0,,,,,,,,,,,,,,3.1
69325,Aránguiz,4,285,True,13,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,2.2
70171,Rafael,2,263,True,13,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,7.6
70221,Bruno Uvini,3,284,True,13,,,,1.0,,2.0,,,,,,,,,,,,,,,1.8
